,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Project will be completed within the time period specified in the permit,6e. Explanation of work remaining to be done,6f. Estimated date of completion,Beneficial uses of water has commenced,Construction is completed,Construction work has commenced,Estimated date of completion,Explanation of work remaining to be done,Project Status,Project will be completed within the time period specified in the permit,ApplID,Report_ID
3187,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156710
3188,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208570
3189,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235408
3190,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293370
3191,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340408
3192,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36462
3193,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381188
3194,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49517
3195,,,,,,,,,,,,Complete,,A024172,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84647
3196,No,No,Yes,Yes,We had no construction projects for the year of 2012.,01/01/2014,,,,,,Not Complete,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112048
3197,No,No,Yes,Yes,We had no construction projects for the year of 2012.,01/01/2014,,,,,,Not Complete,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149332
3198,,,,,,,,,,,,Revocation Requested,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157077
3199,,,,,,,,,,,,Complete,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207841
3200,,,,,,,,,,,,Revocation Requested,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235409
3201,,,,,,,,,,,,Revocation Requested,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288243
3202,,,,,,,,,,,,Revocation Requested,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37318
3203,,,,,,,,,,,,Revocation Requested,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49968
3204,,,,,,,,,,,,Complete,,A024181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84833
3205,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112425
3206,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157078
3207,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207299
3208,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235410
3209,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293737
3210,No,No,No,Yes,planting  vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340225
3211,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36498
3212,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49902
3213,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024186,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85211
3214,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112426
3215,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156519
3216,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208388
3217,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235411
3218,No,No,No,Yes,Planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293180
3219,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340409
3220,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36497
3221,No,No,No,Yes,planted vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49583
3222,No,No,No,Yes,planting vines,01/01/2020,,,,,,Not Complete,,A024187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85212
3223,,,,,,,,,,,,Complete,,A024209A,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157079
3224,,,,,,,,,,,,Complete,,A024209A,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207482
3225,,,,,,,,,,,,Complete,,A024209A,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235412
3226,,,,,,,,,,,,Complete,,A024209B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157451
3227,,,,,,,,,,,,Complete,,A024209B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207842
3228,,,,,,,,,,,,Complete,,A024209B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235413
3229,No,No,Yes,Yes,"Per the SWRCB letter dated June 3, 2013, the water right permits was granted an extension",06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113151
3230,No,No,Yes,Yes,"Per the SWRCB letter dated June 3, 2013, the water right permits was granted an extension",06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156182
3231,No,No,No,Yes,Stream gages are in the process of being permitted.,06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208389
3232,No,No,No,No,Stream gages are in the process of being permitted,06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235414
3233,No,No,Yes,Yes,Stream gages are in the process of being permitted,06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290099
3234,No,No,Yes,Yes,"Stream gages are in the process of being permitted.
The City plans to maximize beneficial use after gage installation during the extension period up to the full amount authorized which is cumulative 1,142.5 af per year.",06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290104
3235,No,No,Yes,Yes,"The City is conferring with NMFS concerning the stream gage design to resolve issues raised by NMFS.  The stream gages are in the process of being permitted. During the extension period, after gage installation, the City plans to maximize  beneficial use again, up to the full amount authorized which is cumulative 1,142.5 af/year.",06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292849
3236,No,No,Yes,Yes,"Item#17: The City is conferring with NMFS concerning the stream gage design to resolve issues raised by NMFS. The stream gages are in the process of being permitted. During the extension period, after gage installation, the City plans to maximize beneficial use again, up to the full amount authorized which is cumulative 1,142.5 af/yr",06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340967
3237,,,,,,,Yes,No,No,03/31/2011,Installation of stream flow monitoring devices.  Permit and easement acquisition has begun.,Not Complete,No,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37407
3238,,,,,,,Yes,No,No,03/31/2012,Installation of stream flow monitoring devices. The City is awaiting direction fro SWRCB staff on where to install the stream gauges.,Not Complete,No,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50492
3239,Yes,Yes,Yes,No,The City of Morro Bay will submit a Petition for Extension of Time sufficient to allow installation of stream gages in locations recently approved by the Division of Water Rights.,06/30/2037,,,,,,Not Complete,,A024239,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85944
3240,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112970
3241,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157080
3242,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181555
3243,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208390
3244,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235415
3245,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293739
3246,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339674
3247,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37341
3248,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50574
3249,,,,,,,,,,,,Complete,,A024240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85760
3250,No,No,Yes,Yes,"Per the SWRCB letter dated June 3, 2013, the water rights permits were granted an extension",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112427
3251,No,No,Yes,Yes,"Per the SWRCB letter dated June 3, 2013, the water rights permits were granted an extension",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157261
3252,No,No,No,Yes,Stream gages are in the process of being permitted.,06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207669
3253,No,No,No,No,Stream gages are in the process of being permitted.,06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235416
3254,No,No,Yes,Yes,Stream gages are in the process of being permitted.,06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290100
3255,No,No,Yes,Yes,"Stream gages are in the process of being permitted.
The City plans to maximize beneficial use after gage installation during the extension period up to the full amount authorized which is cumulative 1,142.5 af per year.",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290103
3256,No,No,Yes,Yes,"Item #17: The City is conferring with NMFS concerning the stream gage design to resolve issues raised by NMFS.  The stream gages are in the process of being permitted. During the extension period, after gage installation, the City plans to maximize  beneficial use again, up to the full amount authorized which is cumulative 1,142.5 af/year.",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293921
3257,No,No,Yes,Yes,"Item #17 The is conferring with NMFD concerning the stream gage design to resolve issues raised by NMFS. The stream gages are in the process of being permitted. During the extension period, after gage installation, the City plans to maximize beneficial use again, up to full amount authorized which is cumulative 1,142.5 af/yr",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340788
3258,,,,,,,Yes,No,No,03/31/2011,Installation of stream flow monitoring devices.  Permit and easement acquisition has begun.,Not Complete,No,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37405
3259,No,No,Yes,Yes,"Item #17 The is conferring with NMFD concerning the stream gage design to resolve issues raised by NMFS. The stream gages are in the process of being permitted. During the extension period, after gage installation, the City plans to maximize beneficial use again, up to full amount authorized which is cumulative 1,142.5 af/yr",06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382464
3260,,,,,,,Yes,No,No,03/31/2012,Installation of stream flow monitoring devices. The City is awaiting direction from SWRCB staff on where to install the stream gauges.,Not Complete,No,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50409
3261,Yes,Yes,Yes,No,The City of Morro Bay will submit a Petition for Extension of Time sufficient to allow installation of stream gauges in locations recently approved by the Division of Water Rights.,06/30/2037,,,,,,Not Complete,,A024245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85213
3262,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111863
3263,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157262
3264,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=182133
3265,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208025
3266,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235417
3267,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293922
3268,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339851
3269,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37406
3270,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49541
3271,,,,,,,,,,,,Complete,,A024246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84648
3272,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112804
3273,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157263
3274,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208026
3275,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235418
3276,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293923
3277,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340043
3278,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50634
3279,,,,,,,,,,,,Complete,,A024266B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85593
