,Domestic,Irrigation,Municipal,No types selected.,Other,ApplID,Report_ID
2661,,,,,Supplement Recycled System,G193455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219802
2662,,,,,Supplement Recycled System,G193455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247709
2663,,,,,Supplement Recycled System,G193455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304980
2664,,,,,Supplement Recycled System,G193455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353228
2665,,,115000,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108340
2666,,,116361,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124419
2667,,,117251,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168368
2668,,,118224,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219648
2669,,,118224,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247710
2670,,,97300,,,G193456,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304981
2671,,"40
                Acres
                Vegetables",,,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108160
2672,,"40
                Acres
                Vegetables",,,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124245
2673,,"40
                Acres
                Vegetables",,,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169469
2674,,,,No types selected.,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247711
2675,,"40
                Acres
                Vegetables",,,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25106
2676,,,,No types selected.,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306090
2677,,"40
                Acres
                Vegetables",,,,G193457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83277
2678,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109108
2679,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125144
2680,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168369
2681,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179606
2682,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220709
2683,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247712
2684,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304982
2685,,,,,Industrial,G193458,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353057
2686,,,115000,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108552
2687,,,116361,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124616
2688,,,117251,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168924
2689,,,118224,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220328
2690,,,118224,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247713
2691,,,97300,,,G193459,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305546
2692,,,,,wetlands,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108553
2693,4,"60
                Acres
                Grains (Wheat, Oat, Corn)",,,wetlands,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124617
2694,,"45
                Acres
                Other",,,,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219971
2695,,"45
                Acres
                Other",,,,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=234073
2696,,,,,Waterfowl habitat,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247714
2697,,,,,Waterfowl Ponds,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305148
2698,,"20
                
                Pasture",,,Waterfowl Ponds,G193460,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352139
2699,,,,,wetlands,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109291
2700,2,"65
                Acres
                Pasture",,,wetlands,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169470
2701,,"50
                Acres
                Other",,,,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220710
2702,,,,,Waterfowl Habitat,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247715
2703,,,,,Waterfowl Ponds,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306091
2704,,"40
                
                Other",,,Waterfowl Ponds,G193461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352329
2705,22000,,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109109
2706,"22,000",,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125145
2707,17100,,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168721
2708,22000,,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179445
2709,"22,000",,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219972
2710,20352.3,,,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247716
2711,,,20352,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305349
2712,,,20352,,,G193462,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353064
2713,22000,,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108161
2714,"22,000",,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124246
2715,17100,,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168370
2716,22000,,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179444
2717,"22,000",,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220329
2718,202352.3,,,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247717
2719,,,20352,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304983
2720,,,20352,,,G193463,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352140
2721,22000,,,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109110
2722,"22,000",,,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125146
2723,22000,,,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149504
2724,22000,,,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168925
2725,"22,000",,,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219973
2726,,,20352.30,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247718
2727,,,20352,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305547
2728,,,20352,,,G193464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353245
2729,22000,,,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108554
2730,"22,000",,,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124618
2731,22000,,,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169299
2732,"22,000",,,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220711
2733,,,20352.30,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247719
2734,,,20352,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305919
2735,,,20352,,,G193465,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353246
2736,,"330
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108921
2737,,"330
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124962
2738,,"330
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169103
2739,,"330
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219803
2740,,"100
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247720
2741,,"330
                Acres
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288624
2742,,"350
                
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305726
2743,,"330
                
                Alfalfa",,,,G193466,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337824
2744,,"330
                Acres
                Alfalfa",10,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108555
2745,2 HOUSES PLUS LAWN,"330
                Acres
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124619
2746,2 houses plus lawn,"330
                Acres
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169471
2747,2 houses plus lawn,"330
                Acres
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220712
2748,2 HOUSE PLUS LAWN,"330
                Acres
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247721
2749,,"950
                
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306092
2750,,"330
                
                Alfalfa",,,,G193467,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337825
2751,,"330
                Acres
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108341
2752,,"330
                Acres
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124420
2753,,"330
                Acres
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169104
2754,,"330
                Acres
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220330
2755,,"330
                Acres
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247722
2756,,"1382.50
                
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305727
2757,,"330
                
                Alfalfa",,,,G193468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337826
2758,,"400
                Acres
                Alfalfa",,,6000 DAIRY CATTLE,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109111
2759,6000 CATTLE,"400
                Acres
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125147
2760,6000 Cattle,"400
                Acres
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169472
2761,6000,"400
                Acres
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219456
2762,6000 CATTLE,"400
                Acres
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247723
2763,6000 CATTLE,"400
                Acres
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288623
2764,,"330
                
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306093
2765,,"400
                
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337822
2766,,"400
                
                Alfalfa",,,,G193469,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337827
2767,,"400
                Acres
                Alfalfa",,,DAIRY CATTLE,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109292
2768,6000 CATTLE,"400
                Acres
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125320
2769,6000,"400
                Acres
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168371
2770,6000,"400
                Acres
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219649
2771,6000,"400
                Acres
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247724
2772,6000 CATTLE,"400
                Acres
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288870
2773,,"400
                
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304984
2774,,"400
                
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337828
2775,,"400
                
                Alfalfa",,,,G193470,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337837
